1.171887588499999993e+02,3.052892324000000102e+01
1.171886730199999960e+02,3.052892324000000102e+01
1.171886730199999960e+02,3.052884930999999824e+01
1.171885871900000069e+02,3.052884930999999824e+01
1.171885013600000036e+02,3.052884930999999824e+01
1.171885013600000036e+02,3.052877537999999902e+01
1.171884155300000003e+02,3.052877537999999902e+01
1.171883296999999970e+02,3.052877537999999902e+01
1.171883296999999970e+02,3.052870143999999897e+01
1.171882438699999938e+02,3.052870143999999897e+01
1.171881580400000047e+02,3.052870143999999897e+01
1.171880721999999935e+02,3.052870143999999897e+01
1.171879863700000044e+02,3.052870143999999897e+01
1.171879863700000044e+02,3.052862750999999975e+01
1.171879005400000011e+02,3.052862750999999975e+01
1.171878147099999978e+02,3.052862750999999975e+01
1.171877288799999945e+02,3.052862750999999975e+01
1.171876430500000055e+02,3.052862750999999975e+01
1.171875572200000022e+02,3.052855358000000052e+01
1.171874713899999989e+02,3.052855358000000052e+01
1.171873855599999956e+02,3.052855358000000052e+01
1.171872997300000065e+02,3.052855358000000052e+01
1.171872139000000033e+02,3.052855358000000052e+01
1.171871280700000000e+02,3.052855358000000052e+01
1.171870422399999967e+02,3.052855358000000052e+01
1.171869564099999934e+02,3.052855358000000052e+01
1.171868705699999964e+02,3.052855358000000052e+01
1.171867847399999931e+02,3.052855358000000052e+01
1.171866989100000040e+02,3.052855358000000052e+01
1.171866130800000008e+02,3.052855358000000052e+01
1.171865272499999975e+02,3.052847965000000130e+01
1.171864414199999942e+02,3.052847965000000130e+01
1.171863555900000051e+02,3.052847965000000130e+01
1.171862697600000018e+02,3.052847965000000130e+01
1.171861839299999986e+02,3.052847965000000130e+01
1.171860980999999953e+02,3.052847965000000130e+01
1.171860122700000062e+02,3.052847965000000130e+01
1.171859264400000029e+02,3.052847965000000130e+01
1.171858406099999996e+02,3.052840571000000125e+01
1.171857547799999963e+02,3.052840571000000125e+01
1.171856689499999931e+02,3.052840571000000125e+01
1.171855831099999961e+02,3.052840571000000125e+01
1.171854972800000070e+02,3.052840571000000125e+01
1.171854114500000037e+02,3.052840571000000125e+01
1.171853256200000004e+02,3.052833177999999847e+01
1.171852397899999971e+02,3.052833177999999847e+01
1.171851539599999938e+02,3.052833177999999847e+01
1.171850681300000048e+02,3.052833177999999847e+01
1.171849823000000015e+02,3.052833177999999847e+01
1.171848964699999982e+02,3.052833177999999847e+01
1.171848106399999949e+02,3.052833177999999847e+01
1.171847248100000058e+02,3.052833177999999847e+01
1.171846389800000026e+02,3.052833177999999847e+01
1.171845531499999993e+02,3.052833177999999847e+01
1.171844673199999960e+02,3.052833177999999847e+01
1.171843814799999990e+02,3.052833177999999847e+01
1.171842956499999957e+02,3.052833177999999847e+01
1.171842098200000066e+02,3.052833177999999847e+01
1.171841239900000033e+02,3.052833177999999847e+01
1.171840381600000001e+02,3.052833177999999847e+01
1.171839523299999968e+02,3.052833177999999847e+01
1.171838664999999935e+02,3.052833177999999847e+01
1.171837806700000044e+02,3.052825784999999925e+01
1.171836948400000011e+02,3.052825784999999925e+01
1.171836090099999979e+02,3.052825784999999925e+01
