1.172330474900000041e+02,3.053350693000000149e+01
1.172329616499999929e+02,3.053350693000000149e+01
1.172329616499999929e+02,3.053343299999999871e+01
1.172328758200000038e+02,3.053343299999999871e+01
1.172327899900000006e+02,3.053343299999999871e+01
1.172327041599999973e+02,3.053343299999999871e+01
1.172326183299999940e+02,3.053343299999999871e+01
1.172325325000000049e+02,3.053343299999999871e+01
1.172324466700000016e+02,3.053343299999999871e+01
1.172323608399999983e+02,3.053343299999999871e+01
1.172322750099999951e+02,3.053343299999999871e+01
1.172321891800000060e+02,3.053343299999999871e+01
1.172321033500000027e+02,3.053343299999999871e+01
1.172319316899999961e+02,3.053343299999999871e+01
1.172318458600000071e+02,3.053343299999999871e+01
1.172317600300000038e+02,3.053343299999999871e+01
1.172315883600000035e+02,3.053343299999999871e+01
1.172315025300000002e+02,3.053335906999999949e+01
1.172314166999999969e+02,3.053335906999999949e+01
1.172313308699999936e+02,3.053335906999999949e+01
1.172312450400000046e+02,3.053335906999999949e+01
1.172311592100000013e+02,3.053335906999999949e+01
1.172309875499999947e+02,3.053335906999999949e+01
1.172308158900000024e+02,3.053335906999999949e+01
1.172306442299999958e+02,3.053328514000000027e+01
1.172305584000000067e+02,3.053328514000000027e+01
1.172303867300000064e+02,3.053328514000000027e+01
1.172303009000000031e+02,3.053328514000000027e+01
1.172302150699999999e+02,3.053328514000000027e+01
1.172300434099999933e+02,3.053328514000000027e+01
1.172299575800000042e+02,3.053328514000000027e+01
1.172297859199999976e+02,3.053328514000000027e+01
1.172297000899999944e+02,3.053328514000000027e+01
1.172296142600000053e+02,3.053328514000000027e+01
1.172294425999999987e+02,3.053321121000000105e+01
1.172293567699999954e+02,3.053321121000000105e+01
1.172291850999999951e+02,3.053321121000000105e+01
1.172290992700000061e+02,3.053321121000000105e+01
1.172290134400000028e+02,3.053321121000000105e+01
1.172288417799999962e+02,3.053321121000000105e+01
1.172287559499999929e+02,3.053321121000000105e+01
1.172286701200000039e+02,3.053321121000000105e+01
1.172284984599999973e+02,3.053321121000000105e+01
1.172284126299999940e+02,3.053321121000000105e+01
1.172282409700000017e+02,3.053313728999999910e+01
1.172281551399999984e+02,3.053313728999999910e+01
1.172280693099999951e+02,3.053313728999999910e+01
1.172278976399999948e+02,3.053313728999999910e+01
1.172277259800000024e+02,3.053313728999999910e+01
1.172276401499999992e+02,3.053313728999999910e+01
1.172275543199999959e+02,3.053313728999999910e+01
1.172274684900000068e+02,3.053313728999999910e+01
1.172273826600000035e+02,3.053313728999999910e+01
1.172272968300000002e+02,3.053306335999999988e+01
1.172271251699999937e+02,3.053306335999999988e+01
1.172270393400000046e+02,3.053306335999999988e+01
1.172268676799999980e+02,3.053306335999999988e+01
1.172268676799999980e+02,3.053298943000000065e+01
1.172267818499999947e+02,3.053298943000000065e+01
1.172266960099999977e+02,3.053298943000000065e+01
1.172266101799999944e+02,3.053298943000000065e+01
1.172265243500000054e+02,3.053298943000000065e+01
1.172264385200000021e+02,3.053291550000000143e+01
1.172263526899999988e+02,3.053291550000000143e+01
1.172262668599999955e+02,3.053291550000000143e+01
1.172261810300000064e+02,3.053291550000000143e+01
1.172260093699999999e+02,3.053291550000000143e+01
1.172259235399999966e+02,3.053291550000000143e+01
1.172258377099999933e+02,3.053291550000000143e+01
1.172257518800000042e+02,3.053284156999999865e+01
1.172256660500000010e+02,3.053284156999999865e+01
1.172255802199999977e+02,3.053284156999999865e+01
1.172254943800000007e+02,3.053284156999999865e+01
1.172254085499999974e+02,3.053284156999999865e+01
1.172253227199999941e+02,3.053276763999999943e+01
1.172252368900000050e+02,3.053276763999999943e+01
1.172251510600000017e+02,3.053276763999999943e+01
1.172250652299999985e+02,3.053276763999999943e+01
1.172249793999999952e+02,3.053276763999999943e+01
1.172248935700000061e+02,3.053269371000000021e+01
1.172248077400000028e+02,3.053269371000000021e+01
1.172247219099999995e+02,3.053269371000000021e+01
1.172246360799999962e+02,3.053269371000000021e+01
1.172245502499999930e+02,3.053269371000000021e+01
1.172244644200000039e+02,3.053269371000000021e+01
1.172243785900000006e+02,3.053269371000000021e+01
1.172242927599999973e+02,3.053269371000000021e+01
1.172242069200000003e+02,3.053269371000000021e+01
1.172241210899999970e+02,3.053269371000000021e+01
1.172240352599999937e+02,3.053269371000000021e+01
1.172240352599999937e+02,3.053261978000000099e+01
1.172239494300000047e+02,3.053261978000000099e+01
1.172238636000000014e+02,3.053261978000000099e+01
1.172237777699999981e+02,3.053261978000000099e+01
1.172236919399999948e+02,3.053254585000000176e+01
1.172236061100000057e+02,3.053254585000000176e+01
1.172235202800000025e+02,3.053254585000000176e+01
1.172233486199999959e+02,3.053254585000000176e+01
1.172232627900000068e+02,3.053254585000000176e+01
1.172231769600000035e+02,3.053254585000000176e+01
1.172231769600000035e+02,3.053247191999999899e+01
1.172230911300000002e+02,3.053247191999999899e+01
1.172230052900000032e+02,3.053247191999999899e+01
1.172229194600000000e+02,3.053247191999999899e+01
1.172229194600000000e+02,3.053239798999999977e+01
1.172228336299999967e+02,3.053239798999999977e+01
1.172227477999999934e+02,3.053239798999999977e+01
1.172227477999999934e+02,3.053232406000000054e+01
1.172226619700000043e+02,3.053232406000000054e+01
1.172225761400000010e+02,3.053232406000000054e+01
1.172224903099999977e+02,3.053232406000000054e+01
1.172224044799999945e+02,3.053232406000000054e+01
1.172223186500000054e+02,3.053225013000000132e+01
1.172222328200000021e+02,3.053225013000000132e+01
1.172221469899999988e+02,3.053217619999999854e+01
1.172220611599999955e+02,3.053217619999999854e+01
1.172219753300000065e+02,3.053217619999999854e+01
1.172218895000000032e+02,3.053217619999999854e+01
1.172218036699999999e+02,3.053217619999999854e+01
1.172217178300000029e+02,3.053217619999999854e+01
1.172217178300000029e+02,3.053210226999999932e+01
1.172216319999999996e+02,3.053210226999999932e+01
1.172215461699999963e+02,3.053210226999999932e+01
1.172214603399999930e+02,3.053210226999999932e+01
1.172214603399999930e+02,3.053202834000000010e+01
1.172213745100000040e+02,3.053202834000000010e+01
1.172212886800000007e+02,3.053202834000000010e+01
1.172212028499999974e+02,3.053202834000000010e+01
1.172212028499999974e+02,3.053195441000000088e+01
1.172211170199999941e+02,3.053195441000000088e+01
1.172210311900000050e+02,3.053195441000000088e+01
1.172209453600000018e+02,3.053195441000000088e+01
1.172208595299999985e+02,3.053195441000000088e+01
1.172207736999999952e+02,3.053195441000000088e+01
1.172206878700000061e+02,3.053188048000000165e+01
1.172206020400000028e+02,3.053188048000000165e+01
1.172205162000000058e+02,3.053188048000000165e+01
1.172204303700000025e+02,3.053188048000000165e+01
1.172204303700000025e+02,3.053180654999999888e+01
1.172203445399999993e+02,3.053180654999999888e+01
1.172202587099999960e+02,3.053180654999999888e+01
1.172201728800000069e+02,3.053180654999999888e+01
1.172200870500000036e+02,3.053180654999999888e+01
1.172200012200000003e+02,3.053180654999999888e+01
1.172199153899999970e+02,3.053180654999999888e+01
1.172198295599999938e+02,3.053180654999999888e+01
1.172197437300000047e+02,3.053180654999999888e+01
1.172197437300000047e+02,3.053173261999999966e+01
1.172196579000000014e+02,3.053173261999999966e+01
1.172195720699999981e+02,3.053173261999999966e+01
1.172194004100000058e+02,3.053173261999999966e+01
1.172193145800000025e+02,3.053165869000000043e+01
1.172192287400000055e+02,3.053165869000000043e+01
1.172191429100000022e+02,3.053165869000000043e+01
1.172190570799999989e+02,3.053165869000000043e+01
1.172189712499999956e+02,3.053158476000000121e+01
1.172188854200000065e+02,3.053158476000000121e+01
1.172187995900000033e+02,3.053158476000000121e+01
1.172187137600000000e+02,3.053158476000000121e+01
1.172186279299999967e+02,3.053158476000000121e+01
1.172185420999999934e+02,3.053158476000000121e+01
1.172184562700000043e+02,3.053158476000000121e+01
1.172183704400000011e+02,3.053158476000000121e+01
1.172182846099999978e+02,3.053158476000000121e+01
1.172181987799999945e+02,3.053158476000000121e+01
1.172181129500000054e+02,3.053158476000000121e+01
1.172180271099999942e+02,3.053158476000000121e+01
